unique_id,ds,precipitation_sum,temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_mean,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum
Sidrap,1996-11-30 00:00:00+00:00,126.3,769.1163,2586.4321,132.69087,30173.95,2684.9167,547.67
Sidrap,1996-12-31 00:00:00+00:00,260.7,781.6216,2699.092,300.501,31162.205,2922.375,490.45
Sidrap,1997-01-31 00:00:00+00:00,147.2,779.5445,2703.7944,252.26096,31205.803,2782.5417,556.55
Sidrap,1997-02-28 00:00:00+00:00,85.299995,708.1014,2416.7964,264.4778,28153.217,2581.0417,498.27
Sidrap,1997-03-31 00:00:00+00:00,73.299995,792.58405,2655.0803,252.77963,31245.24,2592.2917,614.1
Sidrap,1997-04-30 00:00:00+00:00,134.90001,770.8329,2549.021,205.99622,30244.309,2396.9583,562.71
Sidrap,1997-05-31 00:00:00+00:00,36.7,802.90283,2590.1816,212.27391,31230.928,1586.1666,565.01
Sidrap,1997-06-30 00:00:00+00:00,29.5,785.985,2235.794,333.04538,30259.914,1518.125,588.55
Sidrap,1997-07-31 00:00:00+00:00,23.1,790.97784,2329.755,368.86194,31269.719,2037.9166,554.75
Sidrap,1997-08-31 00:00:00+00:00,0.3,811.89655,2049.6455,376.46024,31300.475,1372.4584,694.33
Sidrap,1997-09-30 00:00:00+00:00,0.0,810.57043,1764.8951,360.43942,30296.662,921.3334,775.59
Sidrap,1997-10-31 00:00:00+00:00,5.0,876.98615,1764.5099,291.09894,31282.344,1676.6666,792.56
Sidrap,1997-11-30 00:00:00+00:00,43.3,844.1204,1971.5665,193.6685,30243.746,1821.625,706.21
Sidrap,1997-12-31 00:00:00+00:00,107.1,815.12787,2614.7769,163.12335,31227.838,2628.5,605.68
Sidrap,1998-01-31 00:00:00+00:00,54.6,835.38617,2537.7812,141.23232,31233.615,2547.125,628.87
Sidrap,1998-02-28 00:00:00+00:00,77.8,749.83887,2324.8005,105.29818,28243.477,2199.125,568.39
Sidrap,1998-03-31 00:00:00+00:00,102.2,832.7549,2611.1724,111.10069,31246.453,2426.0,645.2
Sidrap,1998-04-30 00:00:00+00:00,173.0,796.3308,2613.5432,108.668045,30227.984,2414.125,557.71
Sidrap,1998-05-31 00:00:00+00:00,135.5,814.27783,2745.2866,205.32832,31217.664,2610.0,477.7
Sidrap,1998-06-30 00:00:00+00:00,86.2,773.9412,2606.2605,189.8727,30216.418,2356.25,469.0
Sidrap,1998-07-31 00:00:00+00:00,122.7,785.3507,2717.1707,198.13628,31224.896,2380.125,501.08
Sidrap,1998-08-31 00:00:00+00:00,73.1,786.24866,2580.3013,312.89603,31240.066,2235.0,568.97
Sidrap,1998-09-30 00:00:00+00:00,71.5,786.335,2410.4194,254.56703,30217.281,1971.0834,640.32
Sidrap,1998-10-31 00:00:00+00:00,188.6,817.9049,2623.7634,147.7783,31197.494,2436.9167,645.44
Sidrap,1998-11-30 00:00:00+00:00,165.7,762.6204,2680.0715,222.02112,30163.293,2890.0,479.19
Sidrap,1998-12-31 00:00:00+00:00,78.0,787.57367,2702.525,314.26428,31170.422,2886.3333,540.98
Sidrap,1999-01-31 00:00:00+00:00,233.7,774.33826,2792.7092,280.14352,31131.111,2975.75,478.75
Sidrap,1999-02-28 00:00:00+00:00,52.9,716.71185,2423.9348,267.48022,28168.71,2666.75,498.94
Sidrap,1999-03-31 00:00:00+00:00,93.1,789.2362,2701.5623,203.14163,31126.426,2830.5833,561.88
Sidrap,1999-04-30 00:00:00+00:00,173.3,767.12665,2633.9673,177.27322,30171.371,2663.75,515.76
Sidrap,1999-05-31 00:00:00+00:00,140.7,772.2799,2737.2954,239.70746,31220.525,2569.5417,464.78
Sidrap,1999-06-30 00:00:00+00:00,151.4,752.8871,2539.1218,239.88972,30231.707,2201.125,498.88998
Sidrap,1999-07-31 00:00:00+00:00,73.799995,764.01324,2542.1655,298.47055,31237.205,2058.75,520.7
Sidrap,1999-08-31 00:00:00+00:00,13.900001,794.5778,2253.2744,362.6318,31264.637,1668.375,648.92
Sidrap,1999-09-30 00:00:00+00:00,28.1,792.9204,2124.255,328.3428,30225.732,1508.625,659.93
Sidrap,1999-10-31 00:00:00+00:00,140.2,803.882,2558.7205,200.66095,31200.969,2531.5833,619.27
Sidrap,1999-11-30 00:00:00+00:00,133.2,761.97253,2634.0457,175.72403,30176.133,2748.125,542.58
Sidrap,1999-12-31 00:00:00+00:00,103.200005,787.5528,2688.5493,263.03873,31158.28,2819.375,529.63
Sidrap,2000-01-31 00:00:00+00:00,166.8,782.2091,2713.5383,214.97205,31167.91,2933.8333,573.51
Sidrap,2000-02-29 00:00:00+00:00,126.6,735.24005,2518.557,229.12389,29152.773,2723.7917,551.5
Sidrap,2000-03-31 00:00:00+00:00,124.299995,798.1195,2656.6375,188.10323,31171.797,2648.9583,622.98
Sidrap,2000-04-30 00:00:00+00:00,93.0,764.32043,2643.703,164.56581,30171.066,2633.8333,555.3
Sidrap,2000-05-31 00:00:00+00:00,162.20001,790.0299,2730.1223,145.18985,31208.861,2579.125,489.44
Sidrap,2000-06-30 00:00:00+00:00,200.40001,725.14746,2713.2324,235.8586,30225.387,2731.6667,333.53
Sidrap,2000-07-31 00:00:00+00:00,80.9,762.5862,2590.9092,337.88004,31225.682,1951.25,514.54
Sidrap,2000-08-31 00:00:00+00:00,34.4,776.6591,2424.2114,306.30316,31234.168,2023.9583,619.63
Sidrap,2000-09-30 00:00:00+00:00,22.300001,803.0871,2131.9775,330.17966,30219.809,1566.7917,687.84
Sidrap,2000-10-31 00:00:00+00:00,123.6,809.7966,2539.5115,168.40083,31186.38,2703.8333,572.82
Sidrap,2000-11-30 00:00:00+00:00,113.5,778.7663,2576.2642,151.16081,30149.105,2688.7917,583.13
Sidrap,2000-12-31 00:00:00+00:00,96.8,793.94867,2672.667,317.26578,31150.426,2820.3333,537.95
Sidrap,2001-01-31 00:00:00+00:00,92.700005,783.3987,2695.4438,206.47552,31169.543,2885.9583,563.46
Sidrap,2001-02-28 00:00:00+00:00,80.4,720.16595,2352.4377,313.09677,28119.602,2645.625,512.02
Sidrap,2001-03-31 00:00:00+00:00,65.1,793.70074,2666.5684,233.31012,31187.027,2829.0417,564.57
Sidrap,2001-04-30 00:00:00+00:00,159.3,767.8392,2650.5457,127.694374,30190.875,2710.0833,516.77
Sidrap,2001-05-31 00:00:00+00:00,53.9,807.3841,2581.2542,232.71484,31219.941,2123.7917,565.89
Sidrap,2001-06-30 00:00:00+00:00,69.6,759.435,2527.854,238.37022,30209.006,2272.7917,483.9
Sidrap,2001-07-31 00:00:00+00:00,28.3,791.99036,2394.6055,317.3947,31230.977,1687.3334,571.92
Sidrap,2001-08-31 00:00:00+00:00,7.5,810.557,2157.943,346.9948,31245.586,1824.0416,643.82
Sidrap,2001-09-30 00:00:00+00:00,37.800003,817.00586,2024.9849,319.49066,30218.422,1480.2084,675.29
Sidrap,2001-10-31 00:00:00+00:00,45.9,848.1195,2283.1577,164.28258,31203.865,1928.1666,720.79
Sidrap,2001-11-30 00:00:00+00:00,109.2,777.5329,2556.927,183.77101,30187.646,2740.2083,587.02
Sidrap,2001-12-31 00:00:00+00:00,109.5,779.0424,2736.2095,265.45688,31222.432,2880.0,487.69
Sidrap,2002-01-31 00:00:00+00:00,206.5,778.307,2776.326,189.51514,31206.959,2937.0833,521.52
Sidrap,2002-02-28 00:00:00+00:00,61.1,719.26807,2424.2583,219.87973,28209.506,2632.375,513.6
Sidrap,2002-03-31 00:00:00+00:00,159.4,789.5237,2735.314,142.96873,31208.555,2732.0833,574.47
Sidrap,2002-04-30 00:00:00+00:00,133.7,775.1433,2601.958,151.03703,30189.557,2290.2917,563.53
Sidrap,2002-05-31 00:00:00+00:00,103.600006,802.58405,2616.3408,226.4841,31226.945,1814.125,542.07
Sidrap,2002-06-30 00:00:00+00:00,67.2,761.8579,2492.3252,271.99792,30227.447,2112.875,484.84
Sidrap,2002-07-31 00:00:00+00:00,9.400001,800.5861,2328.3,337.38342,31267.2,1577.25,579.22
Sidrap,2002-08-31 00:00:00+00:00,3.7,804.6695,2080.6997,354.49057,31262.955,1591.0,657.27
Sidrap,2002-09-30 00:00:00+00:00,5.0,820.3725,1878.7045,305.7766,30262.816,1445.9584,712.05
Sidrap,2002-10-31 00:00:00+00:00,13.799999,886.3216,1785.7539,286.70874,31214.482,1527.625,805.09
Sidrap,2002-11-30 00:00:00+00:00,78.1,839.07666,2133.4648,181.68382,30189.664,2235.4583,657.7
Sidrap,2002-12-31 00:00:00+00:00,90.9,812.99866,2628.5862,157.67459,31221.738,2490.5417,622.08
Sidrap,2003-01-31 00:00:00+00:00,119.299995,791.06323,2730.161,241.2155,31226.096,2856.4583,521.09
Sidrap,2003-02-28 00:00:00+00:00,133.9,718.6868,2465.1606,199.37773,28172.621,2624.5417,513.04
Sidrap,2003-03-31 00:00:00+00:00,141.5,799.30286,2675.5977,150.62521,31225.0,2764.4167,605.4
Sidrap,2003-04-30 00:00:00+00:00,93.9,784.835,2554.241,183.0239,30202.943,2446.7083,582.42
Sidrap,2003-05-31 00:00:00+00:00,62.5,806.22577,2571.162,239.30875,31216.025,2133.7083,553.89
Sidrap,2003-06-30 00:00:00+00:00,57.2,780.0308,2339.6682,352.23206,30226.89,1617.9584,550.28
Sidrap,2003-07-31 00:00:00+00:00,85.0,777.26953,2480.0618,324.38388,31257.684,2046.2916,532.93
Sidrap,2003-08-31 00:00:00+00:00,34.9,802.13196,2369.9854,312.4009,31249.125,1768.5834,584.98
Sidrap,2003-09-30 00:00:00+00:00,23.0,804.4704,2124.563,280.73764,30241.48,1781.8334,672.88
Sidrap,2003-10-31 00:00:00+00:00,48.100002,853.91534,2215.8533,215.07785,31219.035,2106.0,668.79
Sidrap,2003-11-30 00:00:00+00:00,123.200005,798.7892,2438.6467,157.84737,30188.182,2461.9583,620.71
Sidrap,2003-12-31 00:00:00+00:00,395.69998,780.7112,2763.533,281.31232,31189.04,2993.2083,482.3
Sidrap,2004-01-31 00:00:00+00:00,174.4,790.65283,2753.7354,185.3794,31208.693,2903.9583,555.31
Sidrap,2004-02-29 00:00:00+00:00,129.59999,744.5901,2465.4138,277.4515,29182.035,2593.625,525.12
Sidrap,2004-03-31 00:00:00+00:00,116.399994,802.3362,2669.9983,299.9434,31185.633,2763.375,583.51
Sidrap,2004-04-30 00:00:00+00:00,76.9,784.1996,2548.4863,192.89398,30206.594,2438.7083,573.49
Sidrap,2004-05-31 00:00:00+00:00,84.7,808.4882,2639.4888,190.35014,31198.598,2109.4583,543.37
Sidrap,2004-06-30 00:00:00+00:00,42.9,760.47046,2408.2546,307.4865,30260.959,1936.7916,512.94
Sidrap,2004-07-31 00:00:00+00:00,29.7,787.4341,2380.1592,380.00156,31242.03,1741.9584,559.65
Sidrap,2004-08-31 00:00:00+00:00,2.1,795.46326,2096.125,364.97787,31271.273,1597.0834,664.4
Sidrap,2004-09-30 00:00:00+00:00,20.7,812.7433,1965.8019,362.68683,30243.361,1281.0834,698.34
Sidrap,2004-10-31 00:00:00+00:00,7.4,880.1758,1878.9886,227.19437,31234.328,1835.125,767.72
Sidrap,2004-11-30 00:00:00+00:00,93.6,826.7558,2209.2473,154.60341,30190.814,2164.375,630.2
Sidrap,2004-12-31 00:00:00+00:00,89.7,806.3841,2636.5654,202.67151,31192.133,2754.5,597.25
Sidrap,2005-01-31 00:00:00+00:00,48.4,798.6841,2644.069,278.31186,31201.027,2704.5417,557.75
Sidrap,2005-02-28 00:00:00+00:00,85.0,739.53687,2307.2476,151.42723,28216.885,2502.2083,543.84
Sidrap,2005-03-31 00:00:00+00:00,90.7,820.6195,2561.4578,200.42444,31227.672,2414.125,651.52997
Sidrap,2005-04-30 00:00:00+00:00,88.6,778.61,2543.3572,199.96921,30237.545,2459.625,510.08002
Sidrap,2005-05-31 00:00:00+00:00,83.9,803.2716,2556.1304,287.58435,31223.371,2252.2917,512.54
Sidrap,2005-06-30 00:00:00+00:00,26.7,797.64746,2303.2036,272.9589,30205.404,1606.875,558.42
Sidrap,2005-07-31 00:00:00+00:00,27.5,811.8195,2299.4226,326.56693,31248.828,2070.7917,565.13
Sidrap,2005-08-31 00:00:00+00:00,19.2,826.3903,2165.1902,353.34738,31249.725,1713.5834,637.19
Sidrap,2005-09-30 00:00:00+00:00,15.6,825.6017,2002.9563,292.6226,30231.764,1404.5416,676.99
Sidrap,2005-10-31 00:00:00+00:00,123.9,832.3091,2388.695,203.85297,31210.1,2182.75,655.91
Sidrap,2005-11-30 00:00:00+00:00,87.2,777.91205,2556.6997,147.42365,30187.148,2676.2917,564.3
Sidrap,2005-12-31 00:00:00+00:00,97.399994,797.11743,2693.8992,194.22403,31171.326,2938.0833,541.04
Sidrap,2006-01-31 00:00:00+00:00,132.8,800.1674,2624.8257,315.10983,31164.412,3001.6667,542.97
Sidrap,2006-02-28 00:00:00+00:00,88.899994,715.0618,2470.9875,217.99232,28171.654,2524.0417,488.46
Sidrap,2006-03-31 00:00:00+00:00,45.1,802.7424,2623.0825,263.58145,31175.887,2836.5417,589.1
Sidrap,2006-04-30 00:00:00+00:00,72.4,772.9058,2600.636,179.31702,30182.863,2785.2083,509.76
Sidrap,2006-05-31 00:00:00+00:00,133.5,789.257,2714.8518,174.14085,31229.287,2751.1667,477.51
Sidrap,2006-06-30 00:00:00+00:00,87.0,749.0662,2554.3875,276.29364,30231.432,2520.9167,451.44
Sidrap,2006-07-31 00:00:00+00:00,15.6,785.61115,2394.2654,361.8874,31268.398,1703.1666,554.01
Sidrap,2006-08-31 00:00:00+00:00,8.8,799.61115,2127.4675,446.55984,31268.041,1263.625,668.12
Sidrap,2006-09-30 00:00:00+00:00,6.8,807.4725,1911.3644,390.67288,30249.04,1512.3334,703.85
Sidrap,2006-10-31 00:00:00+00:00,3.2,869.63824,1792.8143,330.27164,31261.297,1528.1667,782.66
Sidrap,2006-11-30 00:00:00+00:00,32.6,854.97876,1968.8352,193.62683,30190.809,1611.25,712.51
Sidrap,2006-12-31 00:00:00+00:00,119.0,827.15076,2578.0237,136.21207,31180.598,2423.3333,621.87
Sidrap,2007-01-31 00:00:00+00:00,199.4,797.13824,2691.1895,326.0272,31200.443,2865.25,510.96
Sidrap,2007-02-28 00:00:00+00:00,170.5,709.066,2489.189,216.35332,28189.184,2578.375,503.88998
Sidrap,2007-03-31 00:00:00+00:00,40.9,816.03827,2596.4978,172.23233,31185.188,2712.4583,628.43
Sidrap,2007-04-30 00:00:00+00:00,204.7,770.6558,2650.7986,129.02538,30208.256,2561.625,515.53
Sidrap,2007-05-31 00:00:00+00:00,85.5,804.06116,2603.2866,248.89996,31225.13,2099.375,544.22
Sidrap,2007-06-30 00:00:00+00:00,156.5,758.2954,2633.1958,214.95116,30172.15,2528.7917,422.38998
Sidrap,2007-07-31 00:00:00+00:00,36.3,776.42993,2481.976,399.4061,31236.803,2252.0417,533.5
Sidrap,2007-08-31 00:00:00+00:00,26.6,786.6028,2358.4043,391.38766,31242.455,1909.0,586.94
Sidrap,2007-09-30 00:00:00+00:00,17.9,795.71,2040.213,338.24695,30211.846,1717.5416,666.73
Sidrap,2007-10-31 00:00:00+00:00,67.0,839.41113,2321.2183,239.48381,31193.912,2095.2083,699.73
Sidrap,2007-11-30 00:00:00+00:00,77.1,788.6788,2445.7478,188.22516,30162.941,2498.0,621.01
Sidrap,2007-12-31 00:00:00+00:00,105.7,803.50696,2625.4211,229.18225,31135.582,2829.5,576.62
Sidrap,2008-01-31 00:00:00+00:00,99.5,796.032,2653.1436,275.46692,31169.588,2824.0417,570.3
Sidrap,2008-02-29 00:00:00+00:00,67.9,752.21716,2423.6143,306.45135,29145.352,2711.2083,522.62
Sidrap,2008-03-31 00:00:00+00:00,88.4,791.7403,2664.599,168.0465,31179.688,2803.6667,595.85
Sidrap,2008-04-30 00:00:00+00:00,106.4,766.7954,2575.5964,177.34955,30175.42,2659.7917,534.6
Sidrap,2008-05-31 00:00:00+00:00,64.3,793.19446,2567.9404,295.81372,31217.8,2149.5,543.24
Sidrap,2008-06-30 00:00:00+00:00,129.4,746.2621,2554.123,276.91702,30229.373,2136.4583,456.6
Sidrap,2008-07-31 00:00:00+00:00,97.1,762.9174,2556.4321,364.8677,31241.492,2154.375,479.01
Sidrap,2008-08-31 00:00:00+00:00,72.9,774.7737,2494.4014,380.49466,31240.555,2233.5833,542.48
Sidrap,2008-09-30 00:00:00+00:00,28.0,796.4225,2173.2754,298.90875,30221.572,1928.375,652.92
Sidrap,2008-10-31 00:00:00+00:00,97.4,838.47577,2367.326,258.24387,31209.74,2332.5417,666.14
Sidrap,2008-11-30 00:00:00+00:00,104.1,786.28503,2562.7905,149.48366,30160.373,2719.9583,592.95
Sidrap,2008-12-31 00:00:00+00:00,116.1,788.9903,2694.6812,276.8854,31158.877,2997.2083,503.6
Sidrap,2009-01-31 00:00:00+00:00,199.90001,781.59656,2725.289,323.17657,31184.115,2905.6667,529.31
Sidrap,2009-02-28 00:00:00+00:00,92.0,714.8535,2400.226,275.75684,28137.463,2646.0417,498.15
Sidrap,2009-03-31 00:00:00+00:00,84.3,793.8445,2661.1008,155.45416,31201.611,2745.6667,583.73
Sidrap,2009-04-30 00:00:00+00:00,68.4,788.44336,2523.082,149.61331,30185.08,2414.2083,579.94
Sidrap,2009-05-31 00:00:00+00:00,133.0,814.17365,2605.9746,166.62364,31187.223,2399.375,550.0
Sidrap,2009-06-30 00:00:00+00:00,26.800001,779.9913,2374.5654,279.04727,30228.475,1838.3334,528.6
Sidrap,2009-07-31 00:00:00+00:00,79.1,789.5216,2391.5586,289.51297,31243.748,2007.7084,539.12
Sidrap,2009-08-31 00:00:00+00:00,10.6,822.72784,2192.2869,360.4338,31231.121,1271.25,651.0
Sidrap,2009-09-30 00:00:00+00:00,18.2,833.0391,1976.0748,295.7307,30213.395,1443.3334,699.24
Sidrap,2009-10-31 00:00:00+00:00,36.6,868.59033,2022.5359,275.9796,31225.588,2042.0834,732.34
Sidrap,2009-11-30 00:00:00+00:00,70.4,826.5246,2209.3872,226.06708,30161.236,2423.625,624.55
Sidrap,2009-12-31 00:00:00+00:00,54.2,822.75903,2534.5796,219.59377,31197.816,2725.9167,605.96
Sidrap,2010-01-31 00:00:00+00:00,118.799995,799.4549,2659.9685,318.48077,31207.766,2916.4167,521.96
Sidrap,2010-02-28 00:00:00+00:00,118.0,735.1139,2414.4988,171.57327,28204.016,2446.625,561.92
Sidrap,2010-03-31 00:00:00+00:00,183.8,813.8299,2674.7249,141.52733,31223.438,2699.0,592.27
Sidrap,2010-04-30 00:00:00+00:00,90.700005,796.4141,2587.1416,154.85048,30205.543,2690.875,540.82
Sidrap,2010-05-31 00:00:00+00:00,179.5,816.60284,2749.393,145.57256,31174.777,2524.5,496.89
Sidrap,2010-06-30 00:00:00+00:00,129.7,761.23914,2636.6824,261.19406,30222.395,2500.3333,439.55
Sidrap,2010-07-31 00:00:00+00:00,125.200005,781.1216,2690.0837,279.81277,31222.123,2450.0833,493.69
Sidrap,2010-08-31 00:00:00+00:00,118.1,781.5362,2676.5085,246.51001,31227.81,2417.875,512.5
Sidrap,2010-09-30 00:00:00+00:00,127.5,768.9746,2606.9795,170.87401,30198.812,2459.4167,570.42
Sidrap,2010-10-31 00:00:00+00:00,207.9,796.25073,2725.667,146.76263,31178.648,2868.625,558.84
Sidrap,2010-11-30 00:00:00+00:00,228.8,770.51624,2647.0806,113.84925,30165.037,2629.875,581.06
Sidrap,2010-12-31 00:00:00+00:00,81.3,788.6007,2672.4429,260.19247,31120.29,2957.0,540.59
Sidrap,2011-01-31 00:00:00+00:00,67.100006,787.11115,2648.6128,267.10135,31146.473,2860.7083,570.23
Sidrap,2011-02-28 00:00:00+00:00,109.99999,723.0077,2310.9106,258.3167,28141.484,2432.5417,563.38
Sidrap,2011-03-31 00:00:00+00:00,82.4,787.8549,2700.2827,264.45874,31161.61,2928.8333,547.64
Sidrap,2011-04-30 00:00:00+00:00,112.6,763.2183,2637.7803,235.82564,30178.172,2734.4167,498.1
Sidrap,2011-05-31 00:00:00+00:00,104.700005,801.05493,2653.58,191.25607,31209.912,2466.0833,515.78
Sidrap,2011-06-30 00:00:00+00:00,37.800003,757.1246,2457.4397,270.50937,30216.688,2003.75,477.32
Sidrap,2011-07-31 00:00:00+00:00,33.8,792.31323,2383.2024,361.3574,31231.746,2069.25,562.17
Sidrap,2011-08-31 00:00:00+00:00,15.6,806.33826,2174.764,404.96997,31240.334,1608.0834,624.81
Sidrap,2011-09-30 00:00:00+00:00,30.4,799.61,2101.5225,336.3383,30233.39,1917.125,640.69
Sidrap,2011-10-31 00:00:00+00:00,96.0,841.49866,2334.4727,212.01967,31194.26,2237.0,681.24
Sidrap,2011-11-30 00:00:00+00:00,92.9,797.3329,2463.6702,125.32931,30159.746,2369.0833,636.26
Sidrap,2011-12-31 00:00:00+00:00,207.1,790.77783,2742.5713,241.429,31147.021,2848.75,491.35
Sidrap,2012-01-31 00:00:00+00:00,45.100002,798.52576,2649.7756,247.90442,31163.898,2971.1667,537.24
Sidrap,2012-02-29 00:00:00+00:00,198.8,734.6401,2552.7795,152.4536,29155.768,2575.5,530.51
Sidrap,2012-03-31 00:00:00+00:00,89.5,793.8299,2675.8074,231.26688,31168.832,2897.0,558.53
Sidrap,2012-04-30 00:00:00+00:00,163.0,768.5808,2616.823,131.68732,30212.89,2534.0,558.65
Sidrap,2012-05-31 00:00:00+00:00,118.1,789.8924,2672.7239,213.32619,31203.605,2396.125,506.44
Sidrap,2012-06-30 00:00:00+00:00,82.299995,754.4412,2524.4387,253.06424,30228.115,2158.4583,465.18
Sidrap,2012-07-31 00:00:00+00:00,127.5,759.1445,2591.3293,320.42026,31230.865,2253.125,492.6
Sidrap,2012-08-31 00:00:00+00:00,12.400001,784.7028,2316.1707,397.8146,31262.715,1657.0416,609.25
Sidrap,2012-09-30 00:00:00+00:00,22.900002,799.0954,2064.101,295.94177,30238.1,1926.0834,683.34
Sidrap,2012-10-31 00:00:00+00:00,45.7,856.67365,2181.1575,257.4372,31205.797,2028.5834,722.49
Sidrap,2012-11-30 00:00:00+00:00,92.299995,808.77045,2379.2886,145.76947,30182.613,2149.125,643.83
Sidrap,2012-12-31 00:00:00+00:00,166.5,805.0591,2674.4136,152.27324,31166.725,2871.2917,564.28
Sidrap,2013-01-31 00:00:00+00:00,102.8,806.85284,2592.4124,362.869,31186.135,2943.2083,541.27997
Sidrap,2013-02-28 00:00:00+00:00,128.3,726.8493,2406.207,188.35764,28154.572,2581.8333,515.26
Sidrap,2013-03-31 00:00:00+00:00,107.0,810.42993,2667.5212,199.84715,31211.605,2707.25,590.33997
Sidrap,2013-04-30 00:00:00+00:00,170.8,778.71,2628.6555,136.16365,30192.05,2645.875,502.65
Sidrap,2013-05-31 00:00:00+00:00,157.2,798.87366,2732.9675,152.42374,31207.547,2681.5417,485.18
Sidrap,2013-06-30 00:00:00+00:00,253.0,773.0683,2614.874,152.7965,30180.422,2393.2083,462.07
Sidrap,2013-07-31 00:00:00+00:00,226.6,751.1466,2788.6912,259.20633,31222.871,2740.8333,384.05
Sidrap,2013-08-31 00:00:00+00:00,23.8,776.94446,2438.7112,346.8358,31249.566,1889.0417,598.47
Sidrap,2013-09-30 00:00:00+00:00,15.3,792.5121,2171.008,307.00455,30222.947,1915.0,658.48
Sidrap,2013-10-31 00:00:00+00:00,36.7,859.95905,2123.0652,214.85692,31229.637,2271.0833,712.8
Sidrap,2013-11-30 00:00:00+00:00,93.5,793.11206,2426.589,186.18141,30166.68,2701.625,585.34
Sidrap,2013-12-31 00:00:00+00:00,193.1,793.9882,2697.333,236.31903,31168.514,3016.8333,495.14
Sidrap,2014-01-31 00:00:00+00:00,127.299995,787.9237,2652.0532,376.47476,31190.37,2957.4583,507.99
Sidrap,2014-02-28 00:00:00+00:00,44.100002,722.33264,2349.477,226.38145,28172.215,2613.4583,550.69
Sidrap,2014-03-31 00:00:00+00:00,87.9,799.4591,2667.9436,166.60689,31221.602,2642.3333,595.31
Sidrap,2014-04-30 00:00:00+00:00,110.9,776.3954,2594.0046,156.34161,30206.107,2541.5417,536.86
Sidrap,2014-05-31 00:00:00+00:00,127.0,803.23615,2682.267,230.95041,31222.068,2605.375,501.9
Sidrap,2014-06-30 00:00:00+00:00,111.3,758.2267,2644.7913,253.62437,30208.379,2464.625,399.43
Sidrap,2014-07-31 00:00:00+00:00,56.7,781.69446,2572.0466,313.0343,31253.928,2277.2083,506.77
Sidrap,2014-08-31 00:00:00+00:00,28.7,794.707,2273.3003,422.02792,31268.021,1657.0834,636.07
Sidrap,2014-09-30 00:00:00+00:00,1.7,807.73083,1866.2899,368.66144,30256.379,1551.4166,725.75
Sidrap,2014-10-31 00:00:00+00:00,9.0,873.0382,1823.5098,337.97604,31230.174,1787.875,809.22
Sidrap,2014-11-30 00:00:00+00:00,61.7,846.6537,2057.7014,161.87268,30186.898,2262.5,688.81
Sidrap,2014-12-31 00:00:00+00:00,213.09999,794.56116,2713.9902,244.419,31182.174,2984.4167,501.46
Sidrap,2015-01-31 00:00:00+00:00,93.4,795.11536,2636.6055,356.4468,31210.568,2968.0833,566.77
Sidrap,2015-02-28 00:00:00+00:00,120.1,707.1514,2467.2695,190.73877,28206.73,2622.7917,496.24
Sidrap,2015-03-31 00:00:00+00:00,160.3,792.09656,2705.8286,166.30061,31254.078,2751.0,573.72003
Sidrap,2015-04-30 00:00:00+00:00,220.8,773.4016,2619.2097,133.35037,30215.512,2435.5417,542.57
Sidrap,2015-05-31 00:00:00+00:00,142.6,798.557,2609.4595,255.6972,31251.531,2374.9167,527.39
Sidrap,2015-06-30 00:00:00+00:00,102.0,755.31,2542.9028,287.68585,30243.822,2299.25,445.79
Sidrap,2015-07-31 00:00:00+00:00,24.2,793.5778,2386.5693,406.9866,31275.666,1507.8334,591.52
Sidrap,2015-08-31 00:00:00+00:00,2.2,808.00073,2118.1072,425.12668,31281.035,1573.75,694.58997
Sidrap,2015-09-30 00:00:00+00:00,0.4,819.9142,1823.6062,407.2803,30267.082,1263.125,743.37
Sidrap,2015-10-31 00:00:00+00:00,12.6,876.47784,1853.7255,393.86212,31272.668,1352.7916,793.15
Sidrap,2015-11-30 00:00:00+00:00,41.600002,838.7183,2183.3428,156.2041,30189.99,2010.0,673.82
Sidrap,2015-12-31 00:00:00+00:00,116.0,817.40906,2614.0344,225.13884,31225.176,2666.5833,572.75
Sidrap,2016-01-31 00:00:00+00:00,162.5,827.1424,2626.4177,132.34856,31248.873,2413.3333,617.8
Sidrap,2016-02-29 00:00:00+00:00,173.6,755.03174,2557.2979,161.57117,29226.418,2674.625,490.0
Sidrap,2016-03-31 00:00:00+00:00,218.70001,820.06537,2719.7263,136.29863,31248.244,2764.9583,571.32
Sidrap,2016-04-30 00:00:00+00:00,249.8,785.35376,2653.042,132.38377,30225.166,2694.2083,476.52002
Sidrap,2016-05-31 00:00:00+00:00,118.5,824.52783,2689.9336,184.55411,31212.61,2323.25,552.92
Sidrap,2016-06-30 00:00:00+00:00,76.4,771.785,2594.2676,193.08255,30238.643,2215.9583,470.13
Sidrap,2016-07-31 00:00:00+00:00,61.300003,798.0716,2540.935,292.98724,31235.916,1958.7084,561.64
Sidrap,2016-08-31 00:00:00+00:00,29.300001,818.3299,2359.7405,303.63672,31229.2,1901.4584,608.11
Sidrap,2016-09-30 00:00:00+00:00,55.5,815.2767,2258.3337,216.79204,30208.635,2056.1667,639.44
Sidrap,2016-10-31 00:00:00+00:00,183.5,817.15076,2577.1506,178.43816,31203.543,2624.5,569.19
Sidrap,2016-11-30 00:00:00+00:00,192.3,791.3996,2584.3274,139.6369,30181.676,2744.4583,587.07
